,Kitap Adı,Yazar,Puan,Türler,Datamix,Satici,Fiyat,MaxOkurCinsiyet,MaxOkurYüzde,Çevirmen
710,['Yunus Emre Divanından Seçmeler'],['Yunus Emre'],"['8.9/10', '1.581', '490']","['Edebiyat', ',', 'Halk Edebiyatı', ',', 'Türk Klasikleri']","['Tahmini Okuma Süresi: 3 sa. 58 dk.', 'Sayfa Sayısı: 140', 'Basım Tarihi: Aralık 2013', 'İlk Yayın Tarihi: 1972', 'Yayınevi: Say Yayınları']","['Bkmkitap', 'Kitapyurdu']","['₺7,00', '₺14,62']",['Kadın'],['% 59.8'],['Yazar: \nYunus Emre']
711,['İşi Vaktinden Çok Olanlar 1'],['Nureddin Yıldız'],"['9.3/10', '1.580', '421']","['Deneme-İnceleme', ',', 'Din (İslam)', ',', 'Edebiyat']","['Tahmini Okuma Süresi: 5 sa. 11 dk.', 'Sayfa Sayısı: 183', 'Basım Tarihi: 2011', 'Yayınevi: Tahlil Yayınları']",[],[],['Kadın'],['% 78.7'],['Yazar: \nNureddin Yıldız']
712,['Kadınlar Mektebi'],['Molière'],"['8.3/10', '1.581', '367']","['Dünya Klasikleri', ',', 'Edebiyat', ',', 'Tiyatro', ',', 'İnsan ve Toplum', ',', 'Senaryo-Oyun']","['Tahmini Okuma Süresi: 2 sa. 50 dk.', 'Sayfa Sayısı: 100', 'Basım Tarihi: Şubat 2011', 'İlk Yayın Tarihi: 1662', 'Yayınevi: İş Bankası Kültür Yayınları', 'Orijinal Adı: L`École des femmes']","['Bkmkitap', 'Kitapyurdu']","['₺19,04', '₺21,70']",['Kadın'],['% 73.3'],"['Yazar: \nMolière', 'Çevirmen: \nBedrettin Tuncel']"
713,"['Kitap', 'Kitap bulunamadı']",[],[],[],[],[],[],[],[],[]
714,"['Kitap', 'Kitap bulunamadı']",[],[],[],[],[],[],[],[],[]
715,"['Kitap', 'Kitap bulunamadı']",[],[],[],[],[],[],[],[],[]
716,['Mor'],['İnci Aral'],"['6.9/10', '1.580', '217']","['Edebiyat', ',', 'Roman']","['Tahmini Okuma Süresi: 11 sa. 47 dk.', 'Sayfa Sayısı: 416', 'Basım Tarihi: 1 Aralık 2013', 'İlk Yayın Tarihi: Ocak 2003', 'Yayınevi: Kırmızı Kedi Yayınevi']","['Bkmkitap', 'Kitapyurdu']","['₺45,00', '₺60,00']",['Kadın'],['% 86.1'],"['Yazar: \nİnci Aral', 'Editör: \nİlknur Özdemir', 'Tasarımcı: \nMelis Rozental']"
717,['Dünya Lekesi'],['Seyyidhan Kömürcü'],"['8.9/10', '1.579', '393']","['Edebiyat', ',', 'Şiir']","['Tahmini Okuma Süresi: 1 sa. 59 dk.', 'Sayfa Sayısı: 70', 'Basım Tarihi: Kasım 2021', 'İlk Yayın Tarihi: Mart 2012', 'Yayınevi: Everest Yayınları']","['Bkmkitap', 'Kitapyurdu']","['₺25,35', '₺53,75']",['Kadın'],['% 68.9'],['Yazar: \nSeyyidhan Kömürcü']
718,['İşte İnsan'],['Michael Moorcock'],"['7.6/10', '1.577', '436']","['Bilim-Kurgu', ',', 'Diğer İnançlar', ',', 'Edebiyat', ',', 'Roman']","['Tahmini Okuma Süresi: 4 sa. 52 dk.', 'Sayfa Sayısı: 172', 'Basım Tarihi: Haziran 2018', 'İlk Yayın Tarihi: Mart 2002', 'Yayınevi: İthaki Yayınları', 'Orijinal Adı: Behold the Man']","['Bkmkitap', 'Kitapyurdu']","['₺28,60', '₺90,00']",['Kadın'],['% 54.7'],"['Yazar: \nMichael Moorcock', 'Çevirmen: \nBarış Tanyeri']"
719,['Taş Kâğıt Makas'],['Alice Feeney'],"['8.5/10', '1.579', '358']","['Roman', ',', 'Polisiye', ',', 'Edebiyat', ',', 'Korku-Gerilim']","['Tahmini Okuma Süresi: 8 sa. 50 dk.', 'Sayfa Sayısı: 312', 'Basım Tarihi: Mart 2023', 'İlk Yayın Tarihi: 2021', 'Yayınevi: Yabancı Yayınları', 'Orijinal Adı: Rock Paper Scissors']","['Bkmkitap', 'Kitapyurdu']","['₺100,00', '₺126,00']",['Kadın'],['% 92.4'],"['Yazar: \nAlice Feeney', 'Çevirmen: \nZehra Uzun']"
720,['Aşkın İstilası - Yol'],['Metin Hara'],"['7.3/10', '1.575', '379']","['İnsan ve Toplum', ',', 'Kişisel Gelişim']","['Tahmini Okuma Süresi: 11 sa. 34 dk.', 'Sayfa Sayısı: 408', 'Basım Tarihi: Mayıs 2014', 'Yayınevi: Destek Yayınları']",['Bkmkitap'],"['₺84,50']",['Kadın'],['% 81.6'],['Yazar: \nMetin Hara']
721,['Ah Biz Eşekler'],['Aziz Nesin'],"['8.5/10', '1.574', '332']","['Eğlence-Mizah', ',', 'Hikaye (Öykü)', ',', 'Edebiyat', ',', 'İnsan ve Toplum']","['Tahmini Okuma Süresi: 4 sa. 5 dk.', 'Sayfa Sayısı: 144', 'Basım Tarihi: Ocak 2016', 'İlk Yayın Tarihi: 1960', 'Yayınevi: Nesin Yayınları']","['Bkmkitap', 'Kitapyurdu']","['₺83,95', '₺69,00']",['Kadın'],['% 52.1'],['Yazar: \nAziz Nesin']
722,['Açılın Ben Öğretmenim'],['Müjdat Ataman'],"['8.7/10', '1.574', '409']","['Anlatı', ',', 'Edebiyat']","['Tahmini Okuma Süresi: 7 sa. 15 dk.', 'Sayfa Sayısı: 256', 'Basım Tarihi: Mayıs 2019', 'Yayınevi: Elma Yayınevi']","['Bkmkitap', 'Kitapyurdu']","['₺111,30', '₺98,50']",['Kadın'],['% 85.3'],"['Yazar: \nMüjdat Ataman', 'Editör: \nİpek Arman']"
723,['Önce Ekmek'],['Orhan Kemal'],"['7.7/10', '1.573', '283']","['Edebiyat', ',', 'Hikaye (Öykü)']","['Tahmini Okuma Süresi: 3 sa. 7 dk.', 'Sayfa Sayısı: 110', 'Basım Tarihi: 11 Aralık 2020', 'Yayınevi: Everest Yayınları']","['Bkmkitap', 'Kitapyurdu']","['₺61,75', '₺59,85']",['Kadın'],['% 56.8'],"['Yazar: \nOrhan Kemal', 'Tasarımcı: \nUtku Lomlu']"
724,['Can Veren Pervaneler 2'],['Hayati İnanç'],"['9/10', '1.573', '566']","['Edebiyat', ',', 'Şiir', ',', 'Deneme-İnceleme']","['Tahmini Okuma Süresi: 3 sa. 31 dk.', 'Sayfa Sayısı: 124', 'Basım Tarihi: Aralık 2020', 'Yayınevi: Babıali Kültür - BKY']","['Bkmkitap', 'Kitapyurdu']","['₺60,30', '₺61,88']",['Kadın'],['% 58.9'],['Yazar: \nHayati İnanç']
725,['Kız Kardeşler Arasında'],['Kristin Hannah'],"['8.3/10', '1.574', '345']","['Roman', ',', 'Edebiyat']","['Tahmini Okuma Süresi: 13 sa. 36 dk.', 'Sayfa Sayısı: 480', 'Basım Tarihi: 1 Kasım 2016', 'İlk Yayın Tarihi: 1 Ocak 2003', 'Yayınevi: Pegasus Yayınları', 'Orijinal Adı: Between Sisters']","['Bkmkitap', 'Kitapyurdu']","['₺180,95', '₺173,54']",['Kadın'],['% 97.5'],"['Yazar: \nKristin Hannah', 'Çevirmen: \nSolina Silahlı']"
726,['Reyc'],['Binnur Nigiz'],"['8.4/10', '1.573', '403']","['Aşk', ',', 'Edebiyat', ',', 'Gençlik', ',', 'Roman']","['Tahmini Okuma Süresi: 20 sa. 24 dk.', 'Sayfa Sayısı: 720', 'Basım Tarihi: Mart 2018', 'Yayınevi: Dokuz Yayınları', 'Orijinal Adı: Reyc']","['Bkmkitap', 'Kitapyurdu']","['₺46,75', '₺50,10']",['Kadın'],['% 98.4'],['Yazar: \nBinnur Nigiz']
727,['Aşkın Meali 2 - Hz. İbrahim Ve Hacer'],['Sinan Yağmur'],"['8.9/10', '1.572', '378']","['Din (İslam)', ',', 'Edebiyat', ',', 'Roman']","['Tahmini Okuma Süresi: 7 sa. 5 dk.', 'Sayfa Sayısı: 250', 'Basım Tarihi: Kasım 2016', 'İlk Yayın Tarihi: 8 Kasım 2013', 'Yayınevi: Kapı Yayınları']","['Bkmkitap', 'Kitapyurdu']","['₺96,85', '₺116,22']",['Kadın'],['% 75.9'],['Yazar: \nSinan Yağmur']
728,['Mikado’nun Çöpleri'],['Melih Cevdet Anday'],"['8/10', '1.571', '364']","['Edebiyat', ',', 'Tiyatro', ',', 'Senaryo-Oyun']","['Tahmini Okuma Süresi: 3 sa. 24 dk.', 'Sayfa Sayısı: 120', 'Basım Tarihi: 10 Ekim 2021', 'İlk Yayın Tarihi: 1967', 'Yayınevi: Everest Yayınları']","['Bkmkitap', 'Kitapyurdu']","['₺48,69', '₺53,93']",['Kadın'],['% 79.4'],['Yazar: \nMelih Cevdet Anday']
729,['Hayatın Sesi'],['Gülseren Budayıcıoğlu'],"['7.5/10', '1.571', '253']","['Kişisel Gelişim', ',', 'Deneme-İnceleme']","['Tahmini Okuma Süresi: 6 sa. 21 dk.', 'Sayfa Sayısı: 224', 'Basım Tarihi: 19 Şubat 2022', 'Yayınevi: Doğan Kitap']","['Bkmkitap', 'Kitapyurdu']","['₺124,02', '₺105,18']",['Kadın'],['% 87.3'],['Yazar: \nGülseren Budayıcıoğlu']
730,['Mezbaha Beş'],['Kurt Vonnegut'],"['7.9/10', '1.570', '374']","['Roman', ',', 'Dünya Klasikleri', ',', 'Bilim-Kurgu', ',', 'Edebiyat']","['Tahmini Okuma Süresi: 5 sa. 54 dk.', 'Sayfa Sayısı: 208', 'Basım Tarihi: Mayıs 2021', 'İlk Yayın Tarihi: 1969', 'Yayınevi: Can Yayınları', ""Orijinal Adı: Slaughterhouse-Five, or, The Children's Crusade: A Duty-Dance with Death""]","['Bkmkitap', 'Kitapyurdu']","['₺147,42', '₺148,84']",['Kadın'],['% 53.4'],"['Yazar: \nKurt Vonnegut', 'Çevirmen: \nHamdi Koç']"
731,"['Kitap', 'Kitap bulunamadı']",[],[],[],[],[],[],[],[],[]
732,"['Kitap', 'Kitap bulunamadı']",[],[],[],[],[],[],[],[],[]
733,"['Kitap', 'Kitap bulunamadı']",[],[],[],[],[],[],[],[],[]
734,['Sözcükler'],['Jean-Paul Sartre'],"['8.3/10', '1.569', '398']","['Biyografi', ',', 'Edebiyat']","['Tahmini Okuma Süresi: 5 sa. 54 dk.', 'Sayfa Sayısı: 208', 'Basım Tarihi: Ağustos 2020', 'İlk Yayın Tarihi: 1965', 'Yayınevi: Can Yayınları', 'Orijinal Adı: Les Mots']","['Bkmkitap', 'Kitapyurdu']","['₺109,20', '₺102,31']",['Kadın'],['% 51.6'],"['Yazar: \nJean-Paul Sartre', 'Çevirmen: \nSelahattin Hilav']"
735,['Klara ile Güneş'],['Kazuo Ishiguro'],"['7.6/10', '1.568', '373']","['Roman', ',', 'Edebiyat']","['Tahmini Okuma Süresi: 7 sa. 29 dk.', 'Sayfa Sayısı: 264', 'Basım Tarihi: 21 Mayıs 2021', 'İlk Yayın Tarihi: 2 Mart 2021', 'Yayınevi: Yapı Kredi Yayınları', 'Orijinal Adı: Klara and the Sun']","['Bkmkitap', 'Kitapyurdu']","['₺97,50', '₺90,75']",['Kadın'],['% 81.7'],"['Yazar: \nKazuo Ishiguro', 'Çevirmen: \nLâle Akalın']"
736,['Sen Benim Diğer Yarımsın'],['Holly Bourne'],"['7.5/10', '1.568', '317']","['Edebiyat', ',', 'Roman']","['Tahmini Okuma Süresi: 15 sa. 11 dk.', 'Sayfa Sayısı: 536', 'Basım Tarihi: Şubat 2014', 'Yayınevi: Parodi Yayınları', 'Orijinal Adı: Soulmates']","['Bkmkitap', 'Kitapyurdu']","['₺91,12', '₺82,43']",['Kadın'],['% 91.4'],"['Yazar: \nHolly Bourne', 'Çevirmen: \nHandan Sağlanmak']"
737,['Felsefeye Giriş'],['Nigel Warburton'],"['7.9/10', '1.566', '361']",['Felsefe-Düşünce'],"['Tahmini Okuma Süresi: 9 sa. 4 dk.', 'Sayfa Sayısı: 320', 'Basım Tarihi: Şubat 2022', 'İlk Yayın Tarihi: 1995', 'Yayınevi: Alfa Basım Yayım Dağıtım', 'Orijinal Adı: Philosophy: The Basics']","['Bkmkitap', 'Kitapyurdu']","['₺126,75', '₺126,95']",['Erkek'],['% 54.6'],"['Yazar: \nNigel Warburton', 'Çevirmen: \nMehmet Ata Arslan', 'Çevirmen: \nKerem Cankoçak']"
738,['Latife Hanım'],['İpek Çalışlar'],"['8.5/10', '1.565', '310']","['Araştırma-İnceleme', ',', 'Biyografi', ',', 'Edebiyat', ',', 'Tarih']","['Tahmini Okuma Süresi: 14 sa. 51 dk.', 'Sayfa Sayısı: 524', 'Basım Tarihi: Ağustos 2006', 'İlk Yayın Tarihi: 2006', 'Yayınevi: Doğan Kitap']","['Bkmkitap', 'Kitapyurdu']","['₺325,00', '₺330,00']",['Kadın'],['% 78.0'],['Yazar: \nİpek Çalışlar']
739,['Âşık Şeytan'],['Jacques Cazotte'],"['7.2/10', '1.566', '281']","['Roman', ',', 'Dünya Klasikleri', ',', 'Fantastik', ',', 'Edebiyat', ',', 'Korku-Gerilim']","['Tahmini Okuma Süresi: 2 sa. 43 dk.', 'Sayfa Sayısı: 96', 'Basım Tarihi: 2019', 'İlk Yayın Tarihi: 1772', 'Yayınevi: İş Bankası Kültür Yayınları', 'Orijinal Adı: Le Diable Amoureux']","['Bkmkitap', 'Kitapyurdu']","['₺61,20', '₺64,35']",['Kadın'],['% 71.3'],"['Yazar: \nJacques Cazotte', 'Çevirmen: \nAkın Terzi']"
740,['İlmihal Yahut Arzuhal'],['Mustafa Kutlu'],"['8.4/10', '1.565', '366']","['Deneme-İnceleme', ',', 'Edebiyat']","['Tahmini Okuma Süresi: 4 sa. 56 dk.', 'Sayfa Sayısı: 174', 'Basım Tarihi: Şubat 2018', 'Yayınevi: Dergah Yayınları']","['Bkmkitap', 'Kitapyurdu']","['₺105,00', '₺88,20']",['Kadın'],['% 79.8'],['Yazar: \nMustafa Kutlu']
741,['Ölüm Defteri 11'],['Tsugumi Ooba'],"['8.8/10', '1.564', '239']","['Edebiyat', ',', 'Fantastik', ',', 'Korku-Gerilim', ',', 'Manga']","['Tahmini Okuma Süresi: 6 sa. 7 dk.', 'Sayfa Sayısı: 216', 'Basım Tarihi: 2012', 'İlk Yayın Tarihi: 2 Mayıs 2006', 'Yayınevi: Akılçelen Kitaplar', 'Orijinal Adı: デスノート #11 (Desu Nōto)']","['Bkmkitap', 'Kitapyurdu']","['₺66,00', '₺66,99']",['Kadın'],['% 74.9'],"['Yazar: \nTsugumi Ooba', 'Çevirmen: \nHüseyin Can Erkin', 'Çizer: \nTakeshi Obata']"
742,['Hakka Sığındık'],['Hüseyin Rahmi Gürpınar'],"['8.4/10', '1.564', '391']","['Edebiyat', ',', 'Polisiye', ',', 'Roman', ',', 'Türk Klasikleri']","['Tahmini Okuma Süresi: 3 sa. 51 dk.', 'Sayfa Sayısı: 136', 'Basım Tarihi: Haziran 2021', 'Yayınevi: Türkiye İş Bankası Kültür Yayınları']","['Bkmkitap', 'Kitapyurdu']","['₺117,00', '₺65,88']",['Kadın'],['% 65.7'],"['Yazar: \nHüseyin Rahmi Gürpınar', 'Editör: \nAyşegül Çakan', 'Editör: \nBanu İşlet']"
743,['Hilekar'],['R. Gaye Önel'],"['7.2/10', '1.564', '341']","['Roman', ',', 'Fantastik', ',', 'Edebiyat']","['Tahmini Okuma Süresi: 11 sa. 20 dk.', 'Sayfa Sayısı: 400', 'Basım Tarihi: Eylül 2017', 'İlk Yayın Tarihi: Nisan 2015', 'Yayınevi: Dokuz']","['Bkmkitap', 'Kitapyurdu']","['₺115,50', '₺31,85']",['Kadın'],['% 95.9'],['Yazar: \nR. Gaye Önel']
744,['Çikolata Kaplı Hüzünler'],['Canan Tan'],"['6.7/10', '1.563', '210']","['Edebiyat', ',', 'Hikaye (Öykü)']","['Tahmini Okuma Süresi: 4 sa. 59 dk.', 'Sayfa Sayısı: 176', 'Basım Tarihi: Nisan 2007', 'Yayınevi: Altın Kitaplar']","['Bkmkitap', 'Kitapyurdu']","['₺34,30', '₺92,61']",['Kadın'],['% 91.5'],['Yazar: \nCanan Tan']
745,['Sokak Kızı Maggie'],['Stephen Crane'],"['6.8/10', '1.563', '245']","['Roman', ',', 'Dünya Klasikleri', ',', 'Edebiyat']","['Tahmini Okuma Süresi: 3 sa. 10 dk.', 'Sayfa Sayısı: 112', 'Basım Tarihi: Kasım 2020', 'İlk Yayın Tarihi: 1893', 'Yayınevi: Türkiye İş Bankası Kültür Yayınları', 'Orijinal Adı: Maggie: A Girl of the Streets']","['Bkmkitap', 'Kitapyurdu']","['₺35,10', '₺30,25']",['Kadın'],['% 81.9'],"['Yazar: \nStephen Crane', 'Çevirmen: \nNilgün Miler']"
746,['Hüzünlü Bir Ponçik'],['Çağrı Taner'],"['6.6/10', '1.562', '424']","['Deneme-İnceleme', ',', 'Edebiyat']","['Tahmini Okuma Süresi: 4 sa. 18 dk.', 'Sayfa Sayısı: 152', 'Basım Tarihi: Kasım 2017', 'Yayınevi: Hayykitap']","['Bkmkitap', 'Kitapyurdu']","['₺33,00', '₺36,00']",['Kadın'],['% 83.4'],['Yazar: \nÇağrı Taner']
747,['Masumiyet ve Tecrübe Şarkıları'],['William Blake'],"['7.4/10', '1.561', '260']","['Dünya Klasikleri', ',', 'Edebiyat', ',', 'Şiir']","['Tahmini Okuma Süresi: 3 sa. 44 dk.', 'Sayfa Sayısı: 132', 'Basım Tarihi: Ocak 2020', 'İlk Yayın Tarihi: 1794', 'Yayınevi: Türkiye İş Bankası Kültür Yayınları', 'Orijinal Adı: Songs Of Innocence And Of Experince Shewing The Two Contrary States Of The Human Soul']","['Bkmkitap', 'Kitapyurdu']","['₺54,60', '₺27,90']",['Kadın'],['% 57.4'],"['Yazar: \nWilliam Blake', 'Çevirmen: \nSelahattin Özpalabıyıklar', 'Editör: \nAlkan İnal']"
748,['Çocuklar ve Çiçek Mezarlıkları'],['Tuğba Coşkuner'],"['8.9/10', '1.561', '484']","['Aile (Kadın, Erkek ve Çocuk)', ',', 'Çocuk', ',', 'Deneme-İnceleme', ',', 'Edebiyat', ',', 'Eğitim', ',', 'İnsan ve Toplum', ',', 'Kişisel Gelişim']","['Tahmini Okuma Süresi: 4 sa. 5 dk.', 'Sayfa Sayısı: 144', 'Basım Tarihi: 28 Kasım 2019', 'Yayınevi: Cezve Kitap Yayınları']","['Bkmkitap', 'Kitapyurdu']","['₺98,70', '₺98,90']",['Kadın'],['% 94.9'],"['Yazar: \nTuğba Coşkuner', 'Editör: \nFeyza Kartopu']"
749,"['Kitap', 'Kitap bulunamadı']",[],[],[],[],[],[],[],[],[]
750,"['Kitap', 'Kitap bulunamadı']",[],[],[],[],[],[],[],[],[]
751,"['Kitap', 'Kitap bulunamadı']",[],[],[],[],[],[],[],[],[]
752,['Nah Kalkınırız'],['Aziz Nesin'],"['8.6/10', '1.562', '410']","['Hikaye (Öykü)', ',', 'Edebiyat']","['Tahmini Okuma Süresi: 5 sa. 40 dk.', 'Sayfa Sayısı: 200', 'Basım Tarihi: Mart 2022', 'İlk Yayın Tarihi: 1988', 'Yayınevi: Nesin Yayınları']","['Bkmkitap', 'Kitapyurdu']","['₺92,71', '₺76,20']",['Kadın'],['% 50.2'],['Yazar: \nAziz Nesin']
753,['Cinnet Mustatili'],['Necip Fazıl Kısakürek'],"['9.1/10', '1.558', '374']","['Edebiyat', ',', 'Anı-Mektup-Günlük']","['Tahmini Okuma Süresi: 8 sa. 37 dk.', 'Sayfa Sayısı: 304', 'Basım Tarihi: Ağustos 2016', 'İlk Yayın Tarihi: 1954', 'Yayınevi: Büyük Doğu Yayınları']","['Bkmkitap', 'Kitapyurdu']","['₺97,50', '₺96,72']",['Kadın'],['% 63.3'],['Yazar: \nNecip Fazıl Kısakürek']
754,['Tek Adam - Cilt 2'],['Şevket Süreyya Aydemir'],"['9.3/10', '1.558', '382']","['Araştırma-İnceleme', ',', 'Biyografi', ',', 'Tarih', ',', 'Anı-Mektup-Günlük']","['Tahmini Okuma Süresi: 14 sa. 44 dk.', 'Sayfa Sayısı: 520', 'Basım Tarihi: 18 Ocak 2017', 'Yayınevi: Remzi Kitabevi']","['Bkmkitap', 'Kitapyurdu']","['₺294,00', '₺315,20']",['Erkek'],['% 75.0'],['Yazar: \nŞevket Süreyya Aydemir']
755,['Obsesif'],['Chevy Stevens'],"['8.2/10', '1.558', '395']","['Edebiyat', ',', 'Korku-Gerilim', ',', 'Roman']","['Tahmini Okuma Süresi: 9 sa. 52 dk.', 'Sayfa Sayısı: 348', 'Basım Tarihi: Nisan 2015', 'İlk Yayın Tarihi: 25 Mart 2014', 'Yayınevi: Koridor Yayıncılık', 'Orijinal Adı: Still Missing']",['Bkmkitap'],"['₺126,00']",['Kadın'],['% 81.3'],"['Yazar: \nChevy Stevens', 'Çevirmen: \nBelgin Selen Haktanır']"
756,['Leyla ile Mecnun - Şiirler VII'],['Sezai Karakoç'],"['8.9/10', '1.557', '335']","['Edebiyat', ',', 'Şiir']","['Tahmini Okuma Süresi: 2 sa. 50 dk.', 'Sayfa Sayısı: 100', 'Basım Tarihi: 1980', 'Yayınevi: Diriliş Yayınları']","['Bkmkitap', 'Kitapyurdu']","['₺30,40', '₺45,00']",['Kadın'],['% 69.0'],['Yazar: \nSezai Karakoç']
757,['Mesela'],['İskender Pala'],"['7.3/10', '1.554', '270']","['Edebiyat', ',', 'Hikaye (Öykü)']","['Tahmini Okuma Süresi: 6 hrs. 7 min.', 'Sayfa Sayısı: 216', 'Basım Tarihi: April 2016', 'Yayınevi: Kapı Yayınları']","['Bkmkitap', 'Kitapyurdu']","['₺96,85', '₺107,28']",['Kadın'],['% 68.2'],['Yazar: \nİskender Pala']
758,"[""Öğretmenim Mori'yle Salı Buluşmaları""]",['Mitch Albom'],"['8.7/10', '1.552', '474']","['Edebiyat', ',', 'Felsefe-Düşünce', ',', 'İnsan ve Toplum', ',', 'Kişisel Gelişim']","['Tahmini Okuma Süresi: 5 sa. 25 dk.', 'Sayfa Sayısı: 191', 'Basım Tarihi: Ocak 2020', 'İlk Yayın Tarihi: 8 Ekim 2002', 'Yayınevi: Boyner Yayınları', 'Orijinal Adı: Tuesdays With Morrie']","['Bkmkitap', 'Kitapyurdu']","['₺173,25', '₺165,38']",['Kadın'],['% 77.8'],"['Yazar: \nMitch Albom', 'Çevirmen: \nBurcu Gezek Harbert']"
759,['Tarihsel Süreç İçinde Dünya Ekonomisi'],['Mahfi Eğilmez'],"['8.3/10', '1.552', '408']","['Araştırma-İnceleme', ',', 'Tarih', ',', 'Ekonomi-Emek-İş Dünyası', ',', 'Eğitim']","['Tahmini Okuma Süresi: 5 sa. 54 dk.', 'Sayfa Sayısı: 208', 'Basım Tarihi: Mart 2021', 'İlk Yayın Tarihi: Kasım 2018', 'Yayınevi: Remzi Kitabevi']","['Bkmkitap', 'Kitapyurdu']","['₺112,00', '₺120,20']",['Erkek'],['% 73.4'],['Yazar: \nMahfi Eğilmez']
760,['Uzak Yıldızlar'],['Marissa Meyer'],"['8.3/10', '1.552', '375']","['Edebiyat', ',', 'Fantastik', ',', 'Roman']","['Tahmini Okuma Süresi: 10 sa. 38 dk.', 'Sayfa Sayısı: 375', 'Basım Tarihi: Kasım 2016', 'Yayınevi: Artemis Yayınları', 'Orijinal Adı: Stars Above (The Lunar Chronicles, #0.5, 0.6, 1.5, 3.1, 4.5)']","['Bkmkitap', 'Kitapyurdu']","['₺178,75', '₺173,25']",['Kadın'],['% 96.8'],"['Yazar: \nMarissa Meyer', 'Çevirmen: \nElif Nihan Akbaş', 'Çevirmen: \nSeçil Ersek Ümitvar']"
761,['Kara Yarısı'],['Mahir Ünsal Eriş'],"['8/10', '1.551', '352']","['Edebiyat', ',', 'Hikaye (Öykü)']","['Tahmini Okuma Süresi: 4 sa. 5 dk.', 'Sayfa Sayısı: 144', 'Basım Tarihi: 2 Nisan 2019', 'İlk Yayın Tarihi: Nisan 2019', 'Yayınevi: Can Yayınları']","['Bkmkitap', 'Kitapyurdu']","['₺92,95', '₺87,09']",['Kadın'],['% 75.7'],['Yazar: \nMahir Ünsal Eriş']
762,['Menziller'],['Cahit Zarifoğlu'],"['8.6/10', '1.550', '471']","['Edebiyat', ',', 'Şiir']","['Tahmini Okuma Süresi: 3 sa. 38 dk.', 'Sayfa Sayısı: 128', 'Basım Tarihi: 2013', 'İlk Yayın Tarihi: 1977', 'Yayınevi: Beyan Yayınları']","['Bkmkitap', 'Kitapyurdu']","['₺84,00', '₺79,20']",['Kadın'],['% 73.4'],['Yazar: \nCahit Zarifoğlu']
763,['Şeytan Tozu'],['Leo Perutz'],"['8.1/10', '1.549', '370']","['Roman', ',', 'Dünya Klasikleri', ',', 'Edebiyat']","['Tahmini Okuma Süresi: 4 sa. 59 dk.', 'Sayfa Sayısı: 176', 'Basım Tarihi: Ocak 2019', 'İlk Yayın Tarihi: 1933', 'Yayınevi: Türkiye İş Bankası Kültür Yayınları', 'Orijinal Adı: St. Petri-Schnee']","['Bkmkitap', 'Kitapyurdu']","['₺63,70', '₺44,95']",['Kadın'],['% 62.2'],"['Yazar: \nLeo Perutz', 'Çevirmen: \nZehra Yılmazer']"
764,['Kısasa Kısas'],['William Shakespeare'],"['8.5/10', '1.549', '352']","['Dünya Klasikleri', ',', 'Edebiyat', ',', 'Tiyatro', ',', 'Senaryo-Oyun']","['Tahmini Okuma Süresi: 3 sa. 34 dk.', 'Sayfa Sayısı: 126', 'Basım Tarihi: 2011', 'İlk Yayın Tarihi: 1604', 'Yayınevi: Türkiye İş Bankası Yayınları', 'Orijinal Adı: Measure for Measure']","['Bkmkitap', 'Kitapyurdu']","['₺19,68', '₺56,55']",['Kadın'],['% 57.6'],"['Yazar: \nWilliam Shakespeare', 'Çevirmen: \nÖzdemir Nutku']"
765,['Yaşamın Anlam ve Amacı'],['Alfred Adler'],"['8.2/10', '1.550', '333']","['Psikoloji', ',', 'İnsan ve Toplum']","['Tahmini Okuma Süresi: 9 sa. 18 dk.', 'Sayfa Sayısı: 328', 'Basım Tarihi: Mart 2021', 'İlk Yayın Tarihi: Ekim 2010', 'Yayınevi: Say Yayınları', 'Orijinal Adı: Wozu Leben Wir?']","['Bkmkitap', 'Kitapyurdu']","['₺140,00', '₺156,00']",['Kadın'],['% 57.6'],"['Yazar: \nAlfred Adler', 'Çevirmen: \nKamuran Şipal']"
766,"[""Şişhane'ye Yağmur Yağıyordu""]",['Haldun Taner'],"['7.8/10', '1.548', '286']","['Edebiyat', ',', 'Hikaye (Öykü)']","['Tahmini Okuma Süresi: 2 sa. 43 dk.', 'Sayfa Sayısı: 96', 'Basım Tarihi: Mart 2015', 'İlk Yayın Tarihi: 1983', 'Yayınevi: Yapı Kredi Yayınları']","['Bkmkitap', 'Kitapyurdu']","['₺65,00', '₺63,25']",['Kadın'],['% 58.3'],['Yazar: \nHaldun Taner']
767,"['Kitap', 'Kitap bulunamadı']",[],[],[],[],[],[],[],[],[]
768,"['Kitap', 'Kitap bulunamadı']",[],[],[],[],[],[],[],[],[]
769,"['Kitap', 'Kitap bulunamadı']",[],[],[],[],[],[],[],[],[]
770,['Anarşist Banker'],['Fernando Pessoa'],"['8.1/10', '1.546', '342']","['Anlatı', ',', 'Edebiyat']","['Tahmini Okuma Süresi: 1 sa. 35 dk.', 'Sayfa Sayısı: 56', 'Basım Tarihi: Ağustos 2020', 'İlk Yayın Tarihi: Nisan 2006', 'Yayınevi: Can Yayınları', 'Orijinal Adı: O Benqueiro Anarquista']","['Bkmkitap', 'Kitapyurdu']","['₺58,50', '₺49,30']",['Erkek'],['% 50.1'],"['Yazar: \nFernando Pessoa', 'Çevirmen: \nEmrah İmre', 'Editör: \nEmrah Serdan', 'Tasarımcı: \nUtku Lomlu']"
