,Kitap Adı,Yazar,Puan,Türler,Datamix,Satici,Fiyat,MaxOkurCinsiyet,MaxOkurYüzde,Çevirmen
1439,"['Kitap', 'Kitap bulunamadı']",[],[],[],[],[],[],[],[],[]
1440,['Butimar'],['Kaan Murat Yanık'],"['8.8/10', '4.134', '1.294']","['Roman', ',', 'Edebiyat']","['Tahmini Okuma Süresi: 11 sa. 3 dk.', 'Sayfa Sayısı: 390', 'Basım Tarihi: Ekim 2015', 'Yayınevi: Kapı Yayınları']","['Bkmkitap', 'Kitapyurdu']","['₺29,25', '₺32,40']",['Kadın'],['% 82.6'],['Yazar: \nKaan Murat Yanık']
1441,['Otların Uğultusu Altında'],['Şükrü Erbaş'],"['8.6/10', '4.130', '987']","['Edebiyat', ',', 'Şiir']","['Tahmini Okuma Süresi: 2 sa. 23 dk.', 'Sayfa Sayısı: 84', 'Basım Tarihi: Şubat 2024', 'İlk Yayın Tarihi: Ocak 2019', 'Yayınevi: Kırmızı Kedi Yayınevi']","['Bkmkitap', 'Kitapyurdu']","['₺70,00', '₺60,29']",['Kadın'],['% 77.3'],['Yazar: \nŞükrü Erbaş']
1442,['Şiirler'],['Cahit Zarifoğlu'],"['8.9/10', '4.125', '1.309']","['Edebiyat', ',', 'Şiir']","['Tahmini Okuma Süresi: 15 sa. 18 dk.', 'Sayfa Sayısı: 540', 'Basım Tarihi: 2021', 'İlk Yayın Tarihi: 1989', 'Yayınevi: Beyan Yayınları']","['Bkmkitap', 'Kitapyurdu']","['₺245,00', '₺231,00']",['Kadın'],['% 64.6'],['Yazar: \nCahit Zarifoğlu']
1443,['Kadınsız Erkekler'],['Haruki Murakami'],"['7.5/10', '4.124', '789']","['Roman', ',', 'Edebiyat']","['Tahmini Okuma Süresi: 6 sa. 21 dk.', 'Sayfa Sayısı: 224', 'Basım Tarihi: Ekim 2018', 'İlk Yayın Tarihi: Ocak 2016', 'Yayınevi: Doğan Kitap', 'Orijinal Adı: Onna Noinai Otokotachi']","['Bkmkitap', 'Kitapyurdu']","['₺77,00', '₺115,76']",['Kadın'],['% 73.4'],"['Yazar: \nHaruki Murakami', 'Çevirmen: \nAli Volkan Erdemir']"
1444,['Nur'],['Mustafa Kutlu'],"['8.4/10', '4.124', '894']","['Edebiyat', ',', 'Hikaye (Öykü)']","['Tahmini Okuma Süresi: 5 sa. 52 dk.', 'Sayfa Sayısı: 207', 'Basım Tarihi: Ocak 2014', 'Yayınevi: Dergâh Yayınları']","['Bkmkitap', 'Kitapyurdu']","['₺127,50', '₺107,10']",['Kadın'],['% 75.0'],['Yazar: \nMustafa Kutlu']
1445,['Çöküş ve Yükseliş'],['Leigh Bardugo'],"['7.8/10', '4.117', '1.038']","['Roman', ',', 'Fantastik', ',', 'Edebiyat']","['Tahmini Okuma Süresi: 12 sa. 14 dk.', 'Sayfa Sayısı: 432', 'Basım Tarihi: Şubat 2015', 'İlk Yayın Tarihi: 17 Haziran 2014', 'Yayınevi: Martı Yayınları', 'Orijinal Adı: Ruin and Rising']","['Bkmkitap', 'Kitapyurdu']","['₺59,50', '₺186,64']",['Kadın'],['% 93.4'],"['Yazar: \nLeigh Bardugo', 'Çevirmen: \nÖmer Mülazım', 'Editör: \nGamze Büyükkaya']"
1446,['Mahrem'],['Elif Şafak'],"['6.9/10', '4.115', '541']","['Roman', ',', 'Edebiyat']","['Tahmini Okuma Süresi: 8 sa. 8 dk.', 'Sayfa Sayısı: 287', 'Basım Tarihi: Kasım 2019', 'İlk Yayın Tarihi: 2000', 'Yayınevi: Doğan Kitap']","['Bkmkitap', 'Kitapyurdu']","['₺51,75', '₺55,61']",['Kadın'],['% 76.0'],['Yazar: \nElif Şafak']
1447,"[""Piraye'de Nazım Olmak""]",['Nazan Arısoy'],"['8/10', '4.115', '906']","['Aşk', ',', 'Edebiyat', ',', 'Roman']","['Tahmini Okuma Süresi: 7 sa. 15 dk.', 'Sayfa Sayısı: 256', 'Basım Tarihi: Mart 2018', 'Yayınevi: Gece Kitaplığı Yayınları']","['Bkmkitap', 'Kitapyurdu']","['₺96,60', '₺49,50']",['Kadın'],['% 88.0'],['Yazar: \nNazan Arısoy']
1448,['Kimi Sevsem Sensin'],['Attila İlhan'],"['8.3/10', '4.110', '795']","['Edebiyat', ',', 'Şiir']","['Tahmini Okuma Süresi: 3 sa. 34 dk.', 'Sayfa Sayısı: 126', 'Basım Tarihi: Mart 2017', 'Yayınevi: İş Bankası Kültür Yayınları']","['Bkmkitap', 'Kitapyurdu']","['₺78,00', '₺85,25']",['Kadın'],['% 64.3'],['Yazar: \nAttila İlhan']
1449,['Kelebeği Öldürmek'],['Beyza Aksoy'],"['8.3/10', '4.106', '926']","['Edebiyat', ',', 'Roman']","['Tahmini Okuma Süresi: 14 sa. 58 dk.', 'Sayfa Sayısı: 528', 'Basım Tarihi: Nisan 2021', 'Yayınevi: Kelebeği Öldürmek']",['Bkmkitap'],"['₺109,53']",['Kadın'],['% 97.4'],['Yazar: \nBeyza Aksoy']
1450,['Dikenler ve Güller Sarayı'],['Sarah J. Maas'],"['8.1/10', '4.105', '1.204']","['Edebiyat', ',', 'Fantastik', ',', 'Roman']","['Tahmini Okuma Süresi: 15 sa. 18 dk.', 'Sayfa Sayısı: 540', 'Basım Tarihi: Haziran 2016', 'İlk Yayın Tarihi: 5 Mayıs 2015', 'Yayınevi: Dex Kitap', 'Orijinal Adı: A Court of Thorns and Roses (A Court of Thorns and Roses #1)']","['Bkmkitap', 'Kitapyurdu']","['₺253,50', '₺214,99']",['Kadın'],['% 97.2'],"['Yazar: \nSarah J. Maas', 'Çevirmen: \nMeriç Keleş']"
1451,['Karıncanın Su İçtiği'],['Yaşar Kemal'],"['9.1/10', '4.102', '53']","['Edebiyat', ',', 'Roman']","['Tahmini Okuma Süresi: 14 sa. 24 dk.', 'Sayfa Sayısı: 508', 'Basım Tarihi: Nisan 2017', 'İlk Yayın Tarihi: Nisan 2002', 'Yayınevi: Yapı Kredi Yayınları']","['Bkmkitap', 'Kitapyurdu']","['₺292,50', '₺272,25']",['Kadın'],['% 55.3'],['Yazar: \nYaşar Kemal']
1452,['Tek Yalnız Ben Değilim'],['Jean-Louis Fournier'],"['8/10', '4.102', '809']","['Anlatı', ',', 'Edebiyat']","['Tahmini Okuma Süresi: 4 sa. 18 dk.', 'Sayfa Sayısı: 152', 'Basım Tarihi: Ocak 2021', 'Yayınevi: Yapı Kredi Yayınları', 'Orijinal Adı: Je ne Suis pas Seul à Être Seul']","['Bkmkitap', 'Kitapyurdu']","['₺65,00', '₺60,20']",['Kadın'],['% 79.7'],"['Yazar: \nJean-Louis Fournier', 'Çevirmen: \nAyşe Ece', 'Editör: \nKorkut Erdur', 'Tasarımcı: \nNahide Dikel', 'Tasarımcı: \nMehmet Ulusel']"
1453,['Aşkla Kal'],['Kahraman Tazeoğlu'],"['8/10', '4.092', '911']","['Aşk', ',', 'Edebiyat', ',', 'Roman']","['Tahmini Okuma Süresi: 8 sa. 50 dk.', 'Sayfa Sayısı: 312', 'Basım Tarihi: Ocak 2016', 'Yayınevi: Destek Yayınları']","['Bkmkitap', 'Kitapyurdu']","['₺20,40', '₺133,51']",['Kadın'],['% 79.4'],['Yazar: \nKahraman Tazeoğlu']
1454,['Dikkat Vücudunuz Konuşuyor'],['Ahmet Şerif İzgören'],"['8.4/10', '4.089', '901']","['Ekonomi-Emek-İş Dünyası', ',', 'İnsan ve Toplum', ',', 'Kişisel Gelişim']","['Tahmini Okuma Süresi: 5 sa. 40 dk.', 'Sayfa Sayısı: 200', 'Basım Tarihi: Aralık 2009', 'Yayınevi: Elma Yayınevi']","['Bkmkitap', 'Kitapyurdu']","['₺125,30', '₺121,56']",['Kadın'],['% 53.3'],['Yazar: \nAhmet Şerif İzgören']
1455,"['Kitap', 'Kitap bulunamadı']",[],[],[],[],[],[],[],[],[]
1456,"['Kitap', 'Kitap bulunamadı']",[],[],[],[],[],[],[],[],[]
1457,"['Kitap', 'Kitap bulunamadı']",[],[],[],[],[],[],[],[],[]
1458,['Portobello Cadısı'],['Paulo Coelho'],"['7.9/10', '4.087', '835']","['Roman', ',', 'Edebiyat', ',', 'Parapsikoloji-Spiritüalizm']","['Tahmini Okuma Süresi: 7 sa. 42 dk.', 'Sayfa Sayısı: 272', 'Basım Tarihi: Ocak 2008', 'Yayınevi: Can Yayınları', 'Orijinal Adı: A Bruxa de Portobello']","['Bkmkitap', 'Kitapyurdu']","['₺191,75', '₺133,98']",['Kadın'],['% 85.0'],"['Yazar: \nPaulo Coelho', 'Çevirmen: \nCelal Üster']"
1459,['Tiamat'],['İhsan Oktay Anar'],"['7/10', '4.078', '754']","['Roman', ',', 'Edebiyat']","['Tahmini Okuma Süresi: 4 sa. 32 dk.', 'Sayfa Sayısı: 160', 'Basım Tarihi: Şubat 2022', 'Yayınevi: Everest Yayınları']","['Bkmkitap', 'Kitapyurdu']","['₺65,00', '₺65,20']",['Kadın'],['% 53.1'],['Yazar: \nİhsan Oktay Anar']
1460,['Kim Bağışlayacak Beni?'],['Birhan Keskin'],"['8.7/10', '4.081', '1.026']","['Edebiyat', ',', 'Şiir']","['Tahmini Okuma Süresi: 5 sa. 13 dk.', 'Sayfa Sayısı: 184', 'Basım Tarihi: Eylül 2020', 'Yayınevi: Metis Yayıncılık']","['Bkmkitap', 'Kitapyurdu']","['₺115,20', '₺103,13']",['Kadın'],['% 72.7'],['Yazar: \nBirhan Keskin']
1461,['Olalla'],['Robert Louis Stevenson'],"['6.6/10', '4.073', '620']","['Hikaye (Öykü)', ',', 'Dünya Klasikleri', ',', 'Fantastik', ',', 'Edebiyat', ',', 'Korku-Gerilim']","['Tahmini Okuma Süresi: 1 sa. 49 dk.', 'Sayfa Sayısı: 64', 'Basım Tarihi: Mart 2020', 'İlk Yayın Tarihi: Aralık 1885', 'Yayınevi: İş Bankası Kültür Yayınları', 'Orijinal Adı: Olalla']","['Bkmkitap', 'Kitapyurdu']","['₺27,30', '₺18,60']",['Kadın'],['% 76.8'],"['Yazar: \nRobert Louis Stevenson', 'Çevirmen: \nCelal Üster', 'Editör: \nGamze Varım']"
1462,['Babil’in En Zengin Adamı'],['George S. Clason'],"['8.4/10', '4.058', '1.023']","['Kişisel Gelişim', ',', 'Ekonomi-Emek-İş Dünyası', ',', 'İnsan ve Toplum']","['Tahmini Okuma Süresi: 4 sa. 18 dk.', 'Sayfa Sayısı: 152', 'Basım Tarihi: Eylül 2018', 'İlk Yayın Tarihi: 1926', 'Yayınevi: Butik Yayınları', 'Orijinal Adı: The Richest Man in Babylon']","['Bkmkitap', 'Kitapyurdu']","['₺156,00', '₺151,20']",['Erkek'],['% 65.2'],"['Yazar: \nGeorge S. Clason', 'Çevirmen: \nMerve Ünsal']"
1463,"[""Paris'ten Çiçeklerle""]",['Sarah Jio'],"['8.7/10', '4.055', '1.059']","['Edebiyat', ',', 'Roman']","['Tahmini Okuma Süresi: 9 sa. 30 dk.', 'Sayfa Sayısı: 335', 'Basım Tarihi: 20 Eylül 2018', 'Yayınevi: Pena Yayınları', 'Orijinal Adı: All the Flowers in Paris']","['Bkmkitap', 'Kitapyurdu']","['₺80,50', '₺56,10']",['Kadın'],['% 92.0'],"['Yazar: \nSarah Jio', 'Çevirmen: \nFatma Zeynep Öztürk']"
1464,['Cânân'],['Peyami Safa'],"['8/10', '4.048', '700']","['Edebiyat', ',', 'Roman', ',', 'Türk Klasikleri']","['Tahmini Okuma Süresi: 7 sa. 15 dk.', 'Sayfa Sayısı: 256', 'Basım Tarihi: 2016', 'İlk Yayın Tarihi: 1925', 'Yayınevi: Ötüken Yayınları']","['Bkmkitap', 'Kitapyurdu']","['₺31,20', '₺85,00']",['Kadın'],['% 70.9'],['Yazar: \nPeyami Safa']
1465,['Yalnızlıklar'],['Hasan Ali Toptaş'],"['8.2/10', '4.046', '984']","['Edebiyat', ',', 'Şiir']","['Tahmini Okuma Süresi: 3 sa. 17 dk.', 'Sayfa Sayısı: 116', 'Basım Tarihi: Eylül 2016', 'İlk Yayın Tarihi: 1990', 'Yayınevi: Everest Yayınları']","['Bkmkitap', 'Kitapyurdu']","['₺35,10', '₺62,40']",['Kadın'],['% 63.4'],['Yazar: \nHasan Ali Toptaş']
1466,['Gölgeler'],['Zülfü Livaneli'],"['7.6/10', '4.047', '772']","['Edebiyat', ',', 'Hikaye (Öykü)']","['Tahmini Okuma Süresi: 3 sa. 10 dk.', 'Sayfa Sayısı: 112', 'Basım Tarihi: Mayıs 2018', 'İlk Yayın Tarihi: 2018', 'Yayınevi: Doğan Kitap']","['Bkmkitap', 'Kitapyurdu']","['₺46,02', '₺46,46']",['Kadın'],['% 67.4'],['Yazar: \nZülfü Livaneli']
1467,['Nar Çiçekleri'],['Mehmed Uzun'],"['9.2/10', '4.044', '926']","['Deneme-İnceleme', ',', 'Edebiyat']","['Tahmini Okuma Süresi: 4 sa. 44 dk.', 'Sayfa Sayısı: 167', 'Basım Tarihi: 2012', 'Yayınevi: İthaki Yayınları']","['Bkmkitap', 'Kitapyurdu']","['₺9,17', '₺13,74']",['Erkek'],['% 50.2'],['Yazar: \nMehmed Uzun']
1468,['Bize Nasıl Kıydınız'],['Emine Şenlikoğlu'],"['7.8/10', '4.043', '608']","['Din (İslam)', ',', 'Edebiyat', ',', 'Roman']","['Tahmini Okuma Süresi: 7 sa. 29 dk.', 'Sayfa Sayısı: 264', 'Basım Tarihi: 2012', 'İlk Yayın Tarihi: 1992', 'Yayınevi: Mektup Yayınları']","['Bkmkitap', 'Kitapyurdu']","['₺87,10', '₺78,00']",['Kadın'],['% 82.1'],['Yazar: \nEmine Şenlikoğlu']
1469,['Deniz Kıyısında Koşan Ala Köpek'],['Cengiz Aytmatov'],"['8.5/10', '4.042', '898']","['Dünya Klasikleri', ',', 'Edebiyat', ',', 'Novella']","['Tahmini Okuma Süresi: 3 sa. 7 dk.', 'Sayfa Sayısı: 110', 'Basım Tarihi: Kasım 2018', 'İlk Yayın Tarihi: 1977', 'Yayınevi: Ötüken Neşriyat', 'Orijinal Adı: Rusça: Пегий пес, бегущий краем моря']","['Bkmkitap', 'Kitapyurdu']","['₺49,00', '₺15,00']",['Kadın'],['% 58.6'],"['Yazar: \nCengiz Aytmatov', 'Çevirmen: \nRefik Özdek']"
1470,['Atuan Mezarları'],['Ursula K. Le Guin'],"['8.5/10', '4.040', '1.027']","['Roman', ',', 'Fantastik', ',', 'Edebiyat']","['Tahmini Okuma Süresi: 4 sa. 32 dk.', 'Sayfa Sayısı: 160', 'Basım Tarihi: Aralık 2021', 'İlk Yayın Tarihi: 1970', 'Yayınevi: Metis Yayınları', 'Orijinal Adı: The Tombs Of Atuan (Earthsea Cycle #2)']","['Bkmkitap', 'Kitapyurdu']","['₺104,00', '₺94,60']",['Kadın'],['% 68.0'],"['Yazar: \nUrsula K. Le Guin', 'Çevirmen: \nÇiğdem Erkal']"
1471,['Tante Rosa'],['Sevgi Soysal'],"['8/10', '4.043', '901']","['Edebiyat', ',', 'Roman']","['Tahmini Okuma Süresi: 3 sa. 0 dk.', 'Sayfa Sayısı: 106', 'Basım Tarihi: 17 Nisan 2019', 'Yayınevi: İletişim Yayınları']","['Bkmkitap', 'Kitapyurdu']","['₺88,00', '₺80,52']",['Kadın'],['% 80.0'],['Yazar: \nSevgi Soysal']
1472,['Vazgeçebilmek'],['Guy Finley'],"['6.7/10', '4.040', '898']","['İnsan ve Toplum', ',', 'Kişisel Gelişim']","['Tahmini Okuma Süresi: 8 sa. 37 dk.', 'Sayfa Sayısı: 304', 'Basım Tarihi: Kasım 2020', 'Yayınevi: Destek Yayınları']",['Bkmkitap'],"['₺182,00']",['Kadın'],['% 74.4'],"['Yazar: \nGuy Finley', 'Çevirmen: \nOlcay Avcı']"
1473,"['Kitap', 'Kitap bulunamadı']",[],[],[],[],[],[],[],[],[]
1474,"['Kitap', 'Kitap bulunamadı']",[],[],[],[],[],[],[],[],[]
1475,"['Kitap', 'Kitap bulunamadı']",[],[],[],[],[],[],[],[],[]
1476,['Okulsuz Toplum'],['Ivan Illich'],"['7.1/10', '4.036', '745']","['Felsefe-Düşünce', ',', 'Eğitim', ',', 'Sosyoloji']","['Tahmini Okuma Süresi: 3 sa. 60 dk.', 'Sayfa Sayısı: 141', 'Basım Tarihi: 12 Temmuz 2018', 'İlk Yayın Tarihi: 1971', 'Yayınevi: Şule Yayınları', 'Orijinal Adı: Deschooling Society']","['Bkmkitap', 'Kitapyurdu']","['₺91,00', '₺74,15']",['Kadın'],['% 64.5'],"['Yazar: \nIvan Illich', 'Çevirmen: \nMehmet Özay']"
1477,['Reading Zindanı Baladı'],['Oscar Wilde'],"['8.4/10', '4.035', '998']","['Edebiyat', ',', 'Şiir']","['Tahmini Okuma Süresi: 5 sa. 26 dk.', 'Sayfa Sayısı: 192', 'Basım Tarihi: Şubat 2022', 'İlk Yayın Tarihi: 1896', 'Yayınevi: Dedalus Yayınları', 'Orijinal Adı: The Ballad of Reading Gaol']","['Bkmkitap', 'Kitapyurdu']","['₺71,00', '₺65,00']",['Kadın'],['% 62.4'],"['Yazar: \nOscar Wilde', 'Çevirmen: \nFatih Demirci', 'Editör: \nNilay Ormanlı']"
1478,['Otuz Milyon Kelime'],['Dana Suskind'],"['8.5/10', '4.031', '1.100']",['Eğitim'],"['Tahmini Okuma Süresi: 8 sa. 37 dk.', 'Sayfa Sayısı: 304', 'Basım Tarihi: Mayıs 2020', 'Yayınevi: Buzdağı Yayınevi', ""Orijinal Adı: Thirty Million Words: Building a Child's Brain""]","['Bkmkitap', 'Kitapyurdu']","['₺209,30', '₺200,20']",['Kadın'],['% 79.2'],"['Yazar: \nDana Suskind', 'Yazar: \nBeth Suskind', 'Çevirmen: \nBarış Satılmış', 'Çevirmen: \nEsra Eret Orhan']"
1479,"[""Angela'nın Külleri""]",['Frank Mccourt'],"['8.7/10', '4.031', '2']","['Anı-Mektup-Günlük', ',', 'Biyografi', ',', 'Edebiyat', ',', 'Roman']","['Tahmini Okuma Süresi: 13 sa. 7 dk.', 'Sayfa Sayısı: 463', 'Basım Tarihi: 2008', 'Yayınevi: Epsilon Yayınları', ""Orijinal Adı: Angela's Ashes""]","['Bkmkitap', 'Kitapyurdu']","['₺177,00', '₺210,19']",['Kadın'],['% 83.3'],"['Yazar: \nFrank Mccourt', 'Çevirmen: \nNeşe Olcaytu']"
1480,['Tirende Bir Keman'],['Mustafa Kutlu'],"['8.5/10', '4.027', '819']","['Edebiyat', ',', 'Hikaye (Öykü)']","['Tahmini Okuma Süresi: 4 sa. 18 dk.', 'Sayfa Sayısı: 152', 'Basım Tarihi: Ocak 2015', 'Yayınevi: Dergah Yayınları']","['Bkmkitap', 'Kitapyurdu']","['₺97,50', '₺84,50']",['Kadın'],['% 75.3'],['Yazar: \nMustafa Kutlu']
1481,['Hüzün ve Tesadüf'],['Mustafa Kutlu'],"['7.1/10', '4.025', '663']","['Hikaye (Öykü)', ',', 'Edebiyat']","['Tahmini Okuma Süresi: 2 sa. 33 dk.', 'Sayfa Sayısı: 90', 'Basım Tarihi: Ekim 2007', 'Yayınevi: Dergah Yayınları']","['Bkmkitap', 'Kitapyurdu']","['₺75,00', '₺65,00']",['Kadın'],['% 75.0'],['Yazar: \nMustafa Kutlu']
1482,['Bay Pipo'],['Soner Yalçın'],"['8/10', '4.023', '799']","['Araştırma-İnceleme', ',', 'Siyaset-Politika']","['Tahmini Okuma Süresi: 15 sa. 27 dk.', 'Sayfa Sayısı: 545', 'Basım Tarihi: Ekim 2005', 'Yayınevi: Doğan Kitap']","['Bkmkitap', 'Kitapyurdu']","['₺196,00', '₺193,40']",['Erkek'],['% 76.4'],"['Yazar: \nSoner Yalçın', 'Yazar: \nDoğan Yurdakul']"
1483,['Cress'],['Marissa Meyer'],"['9/10', '4.021', '1.067']","['Edebiyat', ',', 'Fantastik', ',', 'Roman']","['Tahmini Okuma Süresi: 15 sa. 52 dk.', 'Sayfa Sayısı: 560', 'Basım Tarihi: Mayıs 2015', 'Yayınevi: Artemis Yayınları', 'Orijinal Adı: Cress (The Lunar Chronicles, #3)']","['Bkmkitap', 'Kitapyurdu']","['₺211,25', '₺204,75']",['Kadın'],['% 97.2'],"['Yazar: \nMarissa Meyer', 'Çevirmen: \nSelen Beril Tüccarbaşıoğlu Uğur']"
1484,['Lontano'],['Jean-Christophe Grangé'],"['8.5/10', '4.019', '1.039']","['Edebiyat', ',', 'Korku-Gerilim', ',', 'Polisiye', ',', 'Roman']","['Tahmini Okuma Süresi: 18 sa. 35 dk.', 'Sayfa Sayısı: 656', 'Basım Tarihi: Mayıs 2016', 'Yayınevi: Doğan Kitap', 'Orijinal Adı: Lontano']","['Bkmkitap', 'Kitapyurdu']","['₺296,40', '₺299,25']",['Kadın'],['% 61.3'],"['Yazar: \nJean-Christophe Grangé', 'Çevirmen: \nTankut Gökçe']"
1485,"[""Ömer Seyfettin'den Seçme Hikayeler""]",['Ömer Seyfettin'],"['8.3/10', '4.019', '632']","['Çocuk', ',', 'Edebiyat', ',', 'Hikaye (Öykü)', ',', 'Türk Klasikleri']","['Tahmini Okuma Süresi: 8 sa. 4 dk.', 'Sayfa Sayısı: 285', 'Basım Tarihi: Mart 2011', 'İlk Yayın Tarihi: 1 Ocak 2011', 'Yayınevi: Kesit Yayınları']","['Bkmkitap', 'Kitapyurdu']","['₺11,52', '₺18,60']",['Kadın'],['% 61.4'],"['Yazar: \nÖmer Seyfettin', 'Derleyen: \nHülya Argunşah']"
1486,['Türk Ülküsü'],['Hüseyin Nihal Atsız'],"['9/10', '4.016', '1.072']","['Siyaset-Politika', ',', 'Tarih', ',', 'Deneme-İnceleme']","['Tahmini Okuma Süresi: 4 sa. 46 dk.', 'Sayfa Sayısı: 168', 'Basım Tarihi: Ekim 2023', 'İlk Yayın Tarihi: 1992', 'Yayınevi: Ötüken Neşriyat']","['Bkmkitap', 'Kitapyurdu']","['₺119,00', '₺128,18']",['Erkek'],['% 62.0'],"['Yazar: \nHüseyin Nihal Atsız', 'Tasarımcı: \nZafer Yılmaz']"
1487,['Piyon'],['Aimee Carter'],"['7.9/10', '4.002', '959']","['Edebiyat', ',', 'Fantastik', ',', 'Roman']","['Tahmini Okuma Süresi: 10 sa. 53 dk.', 'Sayfa Sayısı: 384', 'Basım Tarihi: Eylül 2016', 'Yayınevi: Ephesus Yayınları', 'Orijinal Adı: Pawn']",['Bkmkitap'],"['₺167,40']",['Kadın'],['% 91.1'],"['Yazar: \nAimee Carter', 'Çevirmen: \nMelda Dinçel', 'Editör: \nŞafak Tahmaz']"
1488,['Cemile'],['Orhan Kemal'],"['7.7/10', '3.999', '723']","['Edebiyat', ',', 'Roman']","['Tahmini Okuma Süresi: 4 sa. 15 dk.', 'Sayfa Sayısı: 150', 'Basım Tarihi: Ekim 2017', 'İlk Yayın Tarihi: 1966', 'Yayınevi: Everest Yayınları']","['Bkmkitap', 'Kitapyurdu']","['₺96,85', '₺93,87']",['Kadın'],['% 61.6'],['Yazar: \nOrhan Kemal']
1489,['Otostopçunun Galaksi Rehberi (5 Kitap Bir Arada)'],['Douglas Adams'],"['8.5/10', '3.997', '1.423']","['Roman', ',', 'Eğlence-Mizah', ',', 'Dünya Klasikleri', ',', 'Fantastik', ',', 'Bilim-Kurgu', ',', 'Edebiyat']","['Tahmini Okuma Süresi: 24 sa. 36 dk.', 'Sayfa Sayısı: 868', 'Basım Tarihi: Ocak 2021', 'İlk Yayın Tarihi: Ocak 1996', 'Yayınevi: Alfa Yayıncılık', ""Orijinal Adı: The Ultimate Hitchhiker's Guide: Five Complete Novels and One Story (The Hitchhiker's Guide to the Galaxy #0.5-5)""]","['Bkmkitap', 'Kitapyurdu']","['₺487,50', '₺487,70']",['Kadın'],['% 50.5'],"['Yazar: \nDouglas Adams', 'Çevirmen: \nİrem Kutluk', 'Çevirmen: \nNil Alt', 'Editör: \nSeda Ç. Şan', 'Tasarımcı: \nFüsun T. Elmasoğlu']"
1490,['Gece Yolu'],['Kristin Hannah'],"['8.8/10', '3.991', '907']","['Roman', ',', 'Edebiyat']","['Tahmini Okuma Süresi: 14 sa. 3 dk.', 'Sayfa Sayısı: 496', 'Basım Tarihi: 21 Ocak 2015', 'İlk Yayın Tarihi: 22 Mart 2011', 'Yayınevi: Pegasus Yayınları', 'Orijinal Adı: Night Road']","['Bkmkitap', 'Kitapyurdu']","['₺175,45', '₺175,65']",['Kadın'],['% 95.0'],"['Yazar: \nKristin Hannah', 'Çevirmen: \nSolina Silahlı']"
1491,"['Kitap', 'Kitap bulunamadı']",[],[],[],[],[],[],[],[],[]
1492,"['Kitap', 'Kitap bulunamadı']",[],[],[],[],[],[],[],[],[]
1493,"['Kitap', 'Kitap bulunamadı']",[],[],[],[],[],[],[],[],[]
1494,['De Profundis'],['Oscar Wilde'],"['8.5/10', '3.990', '1.039']","['Dünya Klasikleri', ',', 'Edebiyat', ',', 'Anı-Mektup-Günlük']","['Tahmini Okuma Süresi: 4 sa. 59 dk.', 'Sayfa Sayısı: 176', 'Basım Tarihi: Mart 2017', 'İlk Yayın Tarihi: 1898', 'Yayınevi: Can Yayınları', 'Orijinal Adı: De Profundis']","['Bkmkitap', 'Kitapyurdu']","['₺30,55', '₺15,00']",['Kadın'],['% 70.7'],"['Yazar: \nOscar Wilde', 'Çevirmen: \nRoza Hakmen']"
1495,['Bit Palas'],['Elif Şafak'],"['7.4/10', '3.990', '486']","['Roman', ',', 'Edebiyat']","['Tahmini Okuma Süresi: 10 sa. 53 dk.', 'Sayfa Sayısı: 384', 'Basım Tarihi: 2023', 'İlk Yayın Tarihi: Kasım 2007', 'Yayınevi: Doğan Kitap']","['Bkmkitap', 'Kitapyurdu']","['₺234,00', '₺198,45']",['Kadın'],['% 75.4'],['Yazar: \nElif Şafak']
1496,['Var Olmak'],['Nurettin Topçu'],"['9.2/10', '3.987', '1.193']","['Araştırma-İnceleme', ',', 'Felsefe-Düşünce', ',', 'İnsan ve Toplum']","['Tahmini Okuma Süresi: 4 sa. 7 dk.', 'Sayfa Sayısı: 145', 'Basım Tarihi: Nisan 2018', 'İlk Yayın Tarihi: 1965', 'Yayınevi: Dergah Yayınları']","['Bkmkitap', 'Kitapyurdu']","['₺84,70', '₺82,49']",['Kadın'],['% 67.9'],['Yazar: \nNurettin Topçu']
1497,['Kitleler Psikolojisi'],['Gustave Le Bon'],"['8.2/10', '3.985', '887']","['Siyaset-Politika', ',', 'İnsan ve Toplum', ',', 'Sosyoloji']","['Tahmini Okuma Süresi: 5 sa. 50 dk.', 'Sayfa Sayısı: 206', 'Basım Tarihi: Haziran 2016', 'İlk Yayın Tarihi: 1895', 'Yayınevi: Tutku Yayınevi', 'Orijinal Adı: Psychologie des Foules']","['Bkmkitap', 'Kitapyurdu']","['₺9,60', '₺9,90']",['Erkek'],['% 56.1'],"['Yazar: \nGustave Le Bon', 'Çevirmen: \nHasan Can', 'Editör: \nFüsun Dikmen']"
1498,['Bir Katilin Güncesi'],['Kim Young-Ha'],"['8/10', '3.985', '826']","['Roman', ',', 'Edebiyat']","['Tahmini Okuma Süresi: 4 sa. 5 dk.', 'Sayfa Sayısı: 144', 'Basım Tarihi: Temmuz 2021', 'İlk Yayın Tarihi: Nisan 2019', 'Yayınevi: Timaş Yayınları', 'Orijinal Adı: Diary of a Murderer']","['Bkmkitap', 'Kitapyurdu']","['₺84,00', '₺79,75']",['Kadın'],['% 81.7'],"['Yazar: \nKim Young-Ha', 'Çevirmen: \nAçelya Yavuz', 'Çevirmen: \nÖzlem Gökçe']"
